,id,month,n_seconds_1,n_seconds_2,n_seconds_3,carrier,devicebrand,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,menus,menus_0,menus_1,menus_2,menus_3,menus_4,menus_5,menus_6,menus_7,menus_8,menus_9
10,c681e856cc5b9346b4ca51cd5,10,2820.07,412.616,84.897,VODAFONE TR,samsung,-1.8222811183907983,1.0971189948743345,-1.1982281891551376,1.2725930542115926,2.7891806537128687,2.5992539610785483,0.315221648639183,0.9154842672903776,1.7046361015529394,-4.19530168986535,0.3570526201530266,1.5120806122456432,2.295889410538077,-1.890789023606038,2.7782809175627707,-2.065412602682829,-1.668556958961916,-1.8991711831994056,0.674741933485055,-1.1887055037212373,1.3871691690816403,3.5956737152703764,0.0060260525047422,-0.5797903011270046,-0.893433220486238,0.803252774905634,2.174854782763529,-1.8274321814910413,0.8769525964007855,-0.4175167195563126,0.4701230878012228,1.5684294861845016,-0.921236112192434,0.2217482442379951,0.4368673214687532,-5.955992478496194,0.5032234763630581,1.247847529257727,-4.898470848692655,-1.5612543887552262,0.635696686620307,-1.7843814789734365,-2.6621489667869804,1.212865583452451,1.0732787779484876,2.400406314962101,-1.286036672773397,-1.9989576236302136,1,61,"menu6, menu2, menu1",0,1,1,1,1,1,1,1,1,1
11,ade41b8a4ab61144595f4bbb3,10,2812.165,200.059,79.96000000000001,TURKCELL,samsung,-4.185346330374623,3.337246841374636,0.0537888158142423,-0.4005515886297703,2.3535868945762872,2.5370713033848644,-0.3517907460094702,1.924253676810813,3.3024910658366142,-4.17955987779975,0.4121708295443058,1.3196257651821912,1.5913587206208348,-1.9908158740432973,0.8661579203646088,-1.8749448565083504,-1.24575068855505,-2.8970018660603047,1.8765634190017224,-1.8485530621100423,-0.2664115327769136,1.3347118052896143,1.7810191423585295,-0.9657733128498556,0.0889704976661562,-0.1112302476267814,2.8950152044149875,0.4937777534706116,-0.068334389353281,-1.6070815470012665,0.8942926054579496,1.5410649519535302,-2.5541399484434604,1.6715263033596637,2.966059944789627,-4.237337725333857,0.7689019037938118,-0.2605675969809627,-2.705286587788296,-3.073290912549734,-0.5440096115998411,-1.1622443951417831,-2.190238788096452,0.224421293077271,-0.016169612787178,3.887785017002511,0.6532993771535873,-3.7772204371064655,14,41,"menu6, menu2, menu9",0,1,1,1,1,1,1,1,1,1
12,26777587338a0987ffe4097b3,10,2744.897,81.926,77.707,TURKCELL,samsung,-2.071429964953852,1.0536070344617845,0.6466033604059035,0.823976855567584,3.753356204245496,3.192076496654391,-1.0750032008936885,0.9969321164025784,2.382968569885063,-3.820446289779854,-0.8044253651795864,0.7474455670447826,2.902912154804468,-0.489387640297079,2.4099734252449982,-1.8154686758808367,-1.8660435838059424,-1.435082119347942,0.1314263836631202,-3.558194053702164,0.2943362248006248,0.9836415815971732,0.4175134044995164,0.2501580911467457,1.28129477384966,1.2327307588713885,1.8464901315397504,-2.306279583986068,-1.1475827911071776,-1.652470002181721,-1.8430676935203552,2.4277771669206025,0.8730746189724684,0.1560250855636692,1.810093868396917,-5.615630634806693,0.6793686092034429,2.5166030711873053,-3.0197375660062105,-2.292495423195648,0.6553101233892441,-2.0512499324279787,-2.309685942161775,1.0007875890379072,0.2803176421158408,1.4212033986986876,-0.2527375943908214,-1.9367668977806984,34,70,"menu7, menu2, menu1",0,1,1,1,1,1,1,1,1,1
13,d81fc3c3f8d6aa413da49a1db,10,2689.071,253.421,146.927,TURK TELEKOM,Redmi,-1.384265714892721,1.0369681275807627,-0.3442895104226779,-0.4001013542730522,3.142058232626593,3.1377853656581403,1.7763225471593145,1.4578621859772682,0.9198875779978992,-3.1865443581124544,1.123830124761188,0.1912310234171486,4.53450538597908,-0.4816587729837465,1.9110948263966083,-1.6361423024169206,-0.2288408994941616,-1.9257841846834185,-0.1441232490254936,-0.1342862413093185,1.8872663003882888,1.2761592635556698,-0.6298230962556899,-0.9620158372676848,-0.3432928455276179,0.0858371034890213,0.9167918330474852,-1.85742277696234,1.4294768095648769,-0.9614013183490062,0.5991762688658953,2.1091301199686527,-1.3429328907268523,-0.4857858308864975,0.1663937919400692,-6.632045187687159,0.6909907344721651,0.6425922887693262,-2.8597249084635736,-1.4708519887545823,1.068955172599411,-2.580308243069888,-2.2639455471749783,1.7845498916170002,-0.7564735129911041,2.290860069646454,-3.140905547286725,-2.338084433176875,13,58,"menu6, menu2, menu8",0,1,1,1,1,1,1,1,1,1
14,d18a0916b5bb55996dd2414dd,10,2574.545,767.601,168.697,TURKCELL,samsung,-0.9884801291140316,2.775720195184481,-1.0837163118942426,1.6879988124580383,3.168053815154314,1.2221982912488922,0.3569488608662128,0.4312828084999514,1.4183712607703447,-4.987214742476749,0.7598319842649222,0.4248854525527954,2.280493476446986,-0.5432378274179853,3.6459646583627454,-3.6587119125118015,-2.9740096658120394,-1.9800351749196048,0.3831600599015236,-0.3255245015598106,0.6333591232175231,2.6637308304857017,-0.590105221961484,-0.7647954250059604,-0.5064931523996353,-0.9708370837234496,0.8199427419760584,-1.7114988176512718,1.3476292371739864,-0.9362440866432016,0.7383345625972653,2.6764806410629274,-0.088391244304512,0.3455250096811366,0.4826651912861156,-5.559666458160162,0.6007255993274212,2.3618300170814512,-2.7411433172911406,-1.2827741434288025,2.072784229551601,-2.261743220724535,-2.5999311191643057,1.9802411158027768,0.5878722642175674,0.0232022014271339,-1.7399722007078409,-2.0278623701014045,19,74,"menu6, menu2, menu1",0,1,1,1,1,1,1,1,1,1
15,22eb833651ea1270f414ef2ce,10,2561.63,402.181,137.821,TURKCELL,samsung,-1.493072687084103,2.4770260907144546,1.343330435861838,0.359930622100687,2.719469863487959,2.509321423757005,1.1139188591180325,0.8092652033947945,1.4741365739910604,-3.639811897987234,0.1384667256754493,-1.023763184698534,2.938446673562598,0.4485060316448283,2.4004292687954902,-2.9717927077994823,-1.344598524138534,-1.6124171651817325,0.7933809837640285,-2.4160428853699685,2.179558532577407,-0.5371592000811529,-0.2416025605245041,-0.3870112240958465,0.3393106275791478,0.7119633707979107,1.114062949341607,-2.7911789892853736,2.667122825947285,-1.4274800463217736,-0.6476470781258106,1.4384834217440965,0.2380056576067161,-0.8322796649955749,0.0624532195476722,-6.90206664193281,0.287335987101512,1.845005043298626,-2.697667206359112,-1.0470702863277674,1.780672544876355,-1.2970137657248495,-1.297342378212881,0.8587300852258587,0.3541219878791999,1.909379769561768,-1.3877539611854075,-3.110700012851676,28,66,"menu6, menu2, menu8",0,1,1,1,1,1,1,1,1,1
16,8f33c7d6defee46969231cd42,10,2546.675,1989.825,255.942,TELEKOM.DE,samsung,-2.0443267461430548,3.013928688469768,-1.395353630714774,-0.0278175298687744,3.995530920405245,2.634545228170633,1.2029397669583322,0.3151701043057203,1.0446976938313008,-4.068293166297722,0.2509828769994354,-1.4195694335448026,1.5032929241380095,-1.3888724232963563,2.3830459518476523,-2.814119311239242,-0.2817568499087906,-2.812674704160057,-0.3494872777249145,-1.089002868263632,0.0446027605197637,1.9725552207720547,0.8604363878880024,0.6588614835328103,-1.4734794090729235,0.0247745052955746,2.6370352489165785,-0.6734366651512489,-1.4213257206403256,0.1266698239426422,-0.435795029066836,2.449530493915081,-1.0587324806761385,0.5061302016295671,0.8633503597652435,-5.196155555375385,2.257107860535622,0.4507906207948589,-3.864159918104124,-3.5109126359372915,1.10137716504035,-0.9876641109547856,-1.4506778117136478,1.5127341032067017,0.275811846209011,1.9293503182057616,1.7437381030865071,-2.765574876888442,9,59,"menu2, menu1, menu4",0,1,1,1,1,1,1,1,1,1
17,28985a027ef37f489983afdd7,10,2518.028,586.791,256.958,TURK TELEKOM,POCO,-2.4902292918064832,1.2072182237665654,0.1894631494062316,0.2442748454436373,3.3562824330974133,2.6039467359256743,1.238043454615307,0.6224214887943792,2.851921289807368,-3.847687072064733,0.9147207606074332,2.476310205034876,2.6705466421920776,-1.3483521500937223,2.099491044674307,-2.2215321652724027,-2.2044394638789178,-3.665379716596472,-0.4516326342123079,-0.8834160829555988,0.7185883062457323,1.8673536657604688,-0.8198932321803045,-1.0956236073290586,1.5083206838751315,-0.7310377832467413,0.3815318185782337,-0.4594803466175914,-0.6017941539366722,-1.3455769529817103,0.6018004938842487,2.1708511790546177,-0.7755309000181914,1.4827723033852578,2.798410717470783,-6.3037891395531895,-0.2080340998205614,1.1061028009405136,-1.3904430361564757,-1.0282944364176378,1.3060338153891444,0.2982326080099391,-0.9638990833257676,0.1323522064783525,-1.2789690145170332,1.7508654014542102,-3.4425579684472085,-2.501124504579997,15,60,"menu2, menu4, menu5",0,1,1,1,1,1,1,1,1,1
18,736c719d9425c022b4b276d9a,10,2505.643,585.502,181.148,VODAFONE TR,Apple,-1.079466814979458,2.213329274205875,-0.4711295497213363,0.6784887880804252,2.15925878077333,1.8588827549651143,-0.4065830456253052,1.2135573638833046,1.9106152783014767,-4.944986134093738,0.0008447435880298,-1.533461426219988,4.322041165258169,-1.3286986380391002,2.244991808731198,-1.4048920744745732,-1.2115517359795331,-2.404711378138828,3.1720071359787703,-0.9854656901777984,0.6090021453824938,1.392793990224004,-0.152015417093873,0.2342300294739341,-1.875751344496596,-0.8635839474086523,1.1866540844993114,-1.064659286658478,1.724915038847971,0.0871557596406746,0.4989524606837082,2.776773126031208,0.1641420524035597,-0.3845874296369839,0.8184465054896259,-5.920282765669629,0.7163969430041314,2.3667382372496126,-3.3250788711586954,-1.7747173373452187,0.1309742382560247,-2.2980589086150167,-2.1218186692507746,1.2180059297068238,-0.2531589458271504,1.404964338197577,-1.3106738279365775,-3.2345926076221945,21,63,"menu2, menu1, menu4",0,1,1,1,1,1,1,1,1,1
19,a01814c9b719bc49041721338,10,2489.772,523.8779999999999,126.424,TURKCELL,samsung,-2.6456299400763394,2.128138795903063,0.0834465129690394,-0.448932598786962,2.4566619715826032,2.213323168338871,0.5291127697515249,1.437423604309249,0.9418508509805584,-4.139784911970138,-0.4894042724030494,-0.0623406319191741,3.166853626217353,-0.7961594186840057,2.7198756100223065,-2.684063978290963,-1.8453068539563653,-2.726460068678081,0.4065396461256313,-3.0721819314314365,1.5386137343123107,0.8158351592868328,0.5010002957412004,0.581364010159123,0.4274723964663315,-0.9097230872632264,1.626558880986929,-1.860891038756204,-0.4085646751422691,0.2418314711013507,2.6521475979146003,2.2387388686374643,-0.196369032830162,1.4194391086705327,1.2109808118466376,-6.392832782842993,0.5300290070708561,1.1640412148514032,-2.666735705859137,-1.8430246977643727,1.5674683430687515,-1.7599830965201857,-2.3678330962209224,0.8343117982203067,0.6071017352971554,2.272333756892466,-1.5369906413370609,-1.8204553132413743,17,38,"menu9, menu2, menu4",0,1,1,1,1,1,1,1,1,1
20,f7c5bf6ffbc03731ca377b0ef,10,2438.198,104.601,86.068,TURK TELEKOM,Apple,-0.3397169739991855,1.332044537328577,-0.83342519663679,-0.8214155436684132,3.579719663123548,2.768418432538223,0.281004481907916,0.7047566957695437,-0.2006988443443489,-3.212421699339437,0.0894111169939294,0.9987070607429862,2.429483550559664,-2.25000028314246,3.791837599773717,-2.287240843231964,-2.27099358282426,-1.007284194143021,0.0519437175011348,-0.6370747314328671,0.7530123499369019,2.418552217078495,-1.4573562457783815,-0.8261118588391161,0.2217084455897593,-1.974772110815048,0.4430889911097955,-1.7207504380175114,1.3391881604584694,-1.2053841759242534,2.1304788071150305,4.062278708413935,0.0813003849504566,0.291768377111454,0.141789109537363,-5.6480931405024055,1.1468430595485688,-0.684812818131256,-2.2682543871434926,-0.773960215235281,1.8861889364907745,-1.0045922358686985,-2.086439957774639,2.481528135431194,-0.0810145548690643,0.1397571456452226,-1.4052901496371746,-2.9303378910053253,12,33,"menu2, menu4, menu5",0,1,1,1,1,1,1,1,1,1
21,5c7088e83833eea19de24f47d,10,2377.463,159.972,79.389,TURK TELEKOM,HUAWEI,-2.4681495957233905,2.1035213830972075,0.581306921288414,-1.5435833195426223,2.9804445871174337,3.309027259646058,0.0859027364057874,2.52065883348341,0.4002304838252389,-3.301205042287968,-0.823414896977663,-1.0640233719531655,2.376055906773553,-0.6055130253490925,2.3272977463823974,-2.830041839988917,-1.3913437334221066,-1.8095649656647683,-0.0341550419023208,-2.855372113770571,1.390108364496231,1.2360454180164575,-0.2321174592372513,-1.9506169766647965,1.5079092747228622,3.464878336231041,3.0008032435520144,-1.196326122902298,-0.1494918039474916,-1.631860405003643,-1.896738333465004,1.5798550942809344,-0.6055434038846658,1.3012846814638614,0.2906801329157781,-5.451002332144308,2.443896858605337,0.7032174049388885,-3.426247093973112,-1.4518398795378684,0.6570476267376661,0.3132526294019341,-1.8988391034122885,-1.0836650941928625,1.1084814604381084,1.6898982678500414,1.222046687925449,-3.4766878797988774,30,97,"menu6, menu2, menu9",0,1,1,1,1,1,1,1,1,1
22,c0f592340b67c66eb30e5cefe,10,2349.701,364.632,63.957,TURK TELEKOM,OPPO,-2.160339907805777,1.7901831525922358,-0.9157225105659962,-0.9433538118442,4.3128771406387925,3.421214095475245,1.3244567612464428,0.3499432073263955,1.031254695605898,-3.874732408542991,0.1511983943550682,-0.0078632430836731,3.1472037884862423,-1.1895117011597396,2.9598211380610944,-2.40947478099494,-1.3880413739713549,-2.566614847001934,0.3015151883010673,-2.473338554954982,1.8486141310379505,0.7162871601791382,-1.200989073130268,0.2286810577959954,0.8403375745489597,0.765160536261195,-0.1396918715012264,-0.8776214518814563,0.655525337743249,-1.4317379021929264,-0.0256123576489887,3.8772498962368607,-0.4668421988278866,1.05694318572793,-0.3825151343255997,-5.9368755600063805,0.7909287855464172,0.6891505917079639,-2.799928413999321,-1.157071742135191,1.4513038351137162,-1.2055105787549794,-1.01065010500108,0.3145755995241404,0.0805493494516706,0.6658078143516064,-0.717250519105289,-2.303158136174083,13,44,"menu6, menu2, menu1",0,1,1,1,1,1,1,1,1,1
23,8681f587cf649000806f983df,10,2334.973,301.349,118.092,TURKCELL,HUAWEI,-2.802932295316696,2.905758030925321,-1.5761087008483887,0.8218451618634581,2.569478582970047,1.9250644082051755,-0.1768176176369619,-0.5617221450918735,1.053648381347227,-6.086287278820157,-0.875373411531949,0.1499549400130033,2.224140859915331,-1.3309739172030688,2.644582500305748,-1.5195330138299346,-4.420471798995734,-1.9126742651900768,0.6643009936871052,-1.5480085967323542,1.021464646342783,2.112715309594285,0.5211096745008182,0.5818780241492877,1.21391531299181,-1.3155681105839252,1.0441347050562262,-0.4916352246492624,0.2668224144979143,-0.1809259144550561,3.0836466086092,2.812002760203552,-1.2101780421337605,1.2930056682225466,1.1238655463878513,-4.366185251937687,0.9773826787453176,1.5461918578133582,-2.5464097283802034,-1.7146807241136075,1.4224854478935718,-1.8760979463079448,-2.907014221647978,2.1778643375840665,0.1260310626511764,1.305725844973898,-0.7303960610155159,-2.0601819671569346,16,39,"menu6, menu2, menu5",0,1,1,1,1,1,1,1,1,1
24,f38ead0db5d2ac49743ba22ac,10,2333.5,627.962,45.175,TURKCELL,HUAWEI,-2.6893379871993544,1.4421860291946411,0.0973262713975715,0.3898571008952069,3.3703054843997955,3.3262631279414894,0.2872748224740332,1.3309326238534926,3.4553837846084354,-4.056670415293693,0.2726881605252838,1.4788123631500243,2.8323734409795374,-0.2838494489251423,2.437422387049858,-2.441067018747092,-1.3079612494368076,-2.9213794023581983,-1.5762766461135864,-1.632236258987999,1.312804722989273,1.6751694196067333,-0.7894839540519333,0.3624866344442939,0.5956469800810814,-0.1909218805303514,0.456294016572237,-1.3747923050325157,0.7844175439168424,-1.723265220262769,0.9306631361187458,1.5735750511906148,-1.488037030065453,0.2006263112682515,1.4206056636449338,-6.261655434543848,1.2093714191649914,0.6529852978296566,-2.96800418200593,-1.4863460977704048,2.1334443141813875,-0.2284334830671215,-1.2618555052726268,0.7011290704733181,-0.9056885411689618,1.1723092702499869,-1.9726478141507149,-2.740152881397009,26,63,"menu6, menu2, menu1",0,1,1,1,1,1,1,1,1,1
